item,itemLabel,LIMA_media_artist_ID
http://www.wikidata.org/entity/Q4976217,Joanna Rytel,13464
http://www.wikidata.org/entity/Q17492955,Arno Coenen,4688
http://www.wikidata.org/entity/Q5054501,Cauleen Smith,16953
http://www.wikidata.org/entity/Q11468969,Keigo Yamamoto,2458
http://www.wikidata.org/entity/Q1274234,Peter Campus,4032
http://www.wikidata.org/entity/Q1422784,Pier Paolo Calzolari,5949
http://www.wikidata.org/entity/Q50345560,belit sağ,16988
http://www.wikidata.org/entity/Q50364741,Neïl Beloufa,14468
http://www.wikidata.org/entity/Q9588142,Agnes Hegedüs,34
http://www.wikidata.org/entity/Q27080266,Sef Peeters,3776
http://www.wikidata.org/entity/Q1296543,Ingo Günther,961
http://www.wikidata.org/entity/Q105833535,Albert van der Weide,4251
http://www.wikidata.org/entity/Q77325124,Raul Marroquin,49
http://www.wikidata.org/entity/Q1903090,Martha Rosler,4213
http://www.wikidata.org/entity/Q1928215,Michael Klier,45
http://www.wikidata.org/entity/Q22670468,Kees Aafjes,280
http://www.wikidata.org/entity/Q882990,John Bock,13491
http://www.wikidata.org/entity/Q42651868,Bernard Besson,4043
http://www.wikidata.org/entity/Q106620005,Mike Tyler,16883
http://www.wikidata.org/entity/Q55217888,David Critchley,6416
http://www.wikidata.org/entity/Q6120232,Jacqueline Winsor,15958
http://www.wikidata.org/entity/Q2162448,Livinus van de Bundt,3662
http://www.wikidata.org/entity/Q2285439,Jaap Drupsteen,744
http://www.wikidata.org/entity/Q23038691,Wies Smals,4033
http://www.wikidata.org/entity/Q6304431,Judy Fiskin,16948
http://www.wikidata.org/entity/Q6310340,Juliao Sarmento,13773
http://www.wikidata.org/entity/Q23062778,Robin Collyer,3818
http://www.wikidata.org/entity/Q2329769,Gerald van der Kaap,1215
http://www.wikidata.org/entity/Q4764114,Angus Fairhurst,17066
http://www.wikidata.org/entity/Q2372246,Teun Hocks,4327
http://www.wikidata.org/entity/Q101198429,Bas van Koolwijk,9648
http://www.wikidata.org/entity/Q96949352,Winfred Evers,796
http://www.wikidata.org/entity/Q2477447,Ulrike Rosenbach,61
http://www.wikidata.org/entity/Q2479548,Bas Jan Ader,3996
http://www.wikidata.org/entity/Q21034701,Xavier Ribas,16964
http://www.wikidata.org/entity/Q2649680,Club Moral,4236
http://www.wikidata.org/entity/Q39504907,Pierre van Dijk,3944
http://www.wikidata.org/entity/Q19299031,Reindeer Werk,4338
http://www.wikidata.org/entity/Q97397839,Lieselot IJsendoorn,41
http://www.wikidata.org/entity/Q97397247,Henk Wijnen,2409
http://www.wikidata.org/entity/Q97398700,Dan Geesin,875
http://www.wikidata.org/entity/Q7425703,Saskia Olde Wolbers,14133
http://www.wikidata.org/entity/Q19560426,Catherine Elwes,3869
http://www.wikidata.org/entity/Q106132238,Planstudio Siepmann,3838
http://www.wikidata.org/entity/Q3035204,Dominique Gonzalez-Foerster,14932
http://www.wikidata.org/entity/Q21289570,Nora Ligorano,17284
http://www.wikidata.org/entity/Q106892325,Pierre van Berkel,425
http://www.wikidata.org/entity/Q106916724,Ghalia Elsrakbi,17268
http://www.wikidata.org/entity/Q106916787,Joe Gerhardt,17274
http://www.wikidata.org/entity/Q106620481,Govcom.org,15108
http://www.wikidata.org/entity/Q106620751,John Scarlett-Davis,3698
http://www.wikidata.org/entity/Q22237641,Katleen Vermeir,17281
http://www.wikidata.org/entity/Q106620471,Contemporary Art Foundation,12600
http://www.wikidata.org/entity/Q109280166,Valentina Gal,17177
http://www.wikidata.org/entity/Q109283182,Mateo Vega,17179
http://www.wikidata.org/entity/Q109283181,Kristiina Koskentola,17126
http://www.wikidata.org/entity/Q109283183,Patricia Werneck Ribas,17184
http://www.wikidata.org/entity/Q109283178,Ghita Skali,17183
http://www.wikidata.org/entity/Q109283184,Samuel Fouracre,17041
http://www.wikidata.org/entity/Q109283177,Frederique Pisuisse,17185
http://www.wikidata.org/entity/Q109283179,Jules van Hulst & Douwe Dijkstra,17130
http://www.wikidata.org/entity/Q106690617,Tom Tlalim,16331
http://www.wikidata.org/entity/Q109283180,Katja Verheul,17182
http://www.wikidata.org/entity/Q106916574,Hans Bernhard,17258
http://www.wikidata.org/entity/Q19663700,Elsa Stansfield,17291
http://www.wikidata.org/entity/Q106915871,Berenicci Hershorn,17277
http://www.wikidata.org/entity/Q106916839,Helena Muskens,17288
http://www.wikidata.org/entity/Q106916752,Ruth Jarman,17275
http://www.wikidata.org/entity/Q106916399,Brian D. McKenna,17286
http://www.wikidata.org/entity/Q106916638,Yntse Vugts,17256
http://www.wikidata.org/entity/Q108476905,Anne Nigten,1671
http://www.wikidata.org/entity/Q3317079,Mitchell Kriegman,3805
http://www.wikidata.org/entity/Q562048,Giacomo Rizzolatti,16881
http://www.wikidata.org/entity/Q577569,Elia Suleiman,17292
http://www.wikidata.org/entity/Q4352297,Iimura Takahiko,12675
http://www.wikidata.org/entity/Q94325336,Aleesa Cohene,15466
http://www.wikidata.org/entity/Q106916530,Thijs Visser,17293
http://www.wikidata.org/entity/Q109334401,Steven Cuzner,17024
http://www.wikidata.org/entity/Q106624915,Gerd Siepmann,3838
http://www.wikidata.org/entity/Q1919805,Thom Puckey,16216
http://www.wikidata.org/entity/Q1928874,Geert Mul,1626
http://www.wikidata.org/entity/Q95706720,Malga Kubiak,4335
http://www.wikidata.org/entity/Q77350282,John Adams,293
http://www.wikidata.org/entity/Q567772,Walid Raad,9355
http://www.wikidata.org/entity/Q106916728,Lauren Alexander,17269
http://www.wikidata.org/entity/Q18388705,Marshall Reese & Nora Ligorano,3661
http://www.wikidata.org/entity/Q106916029,Peter Leeuwerink,12957
http://www.wikidata.org/entity/Q52184059,Tom Callemin,17263
http://www.wikidata.org/entity/Q3367489,Pascal Lièvre,13302
http://www.wikidata.org/entity/Q75029581,Ivar van Bekkum,17242
http://www.wikidata.org/entity/Q24262353,Eric Metcalfe,3862
http://www.wikidata.org/entity/Q73984219,Antonie Frank Grahamsdaughter,5225
http://www.wikidata.org/entity/Q99455217,Michel Chevalier,6618
http://www.wikidata.org/entity/Q1862733,Michel Banabila,16329
http://www.wikidata.org/entity/Q97399516,Maria Verstappen,17267
http://www.wikidata.org/entity/Q1897384,Marie José Burki,14386
http://www.wikidata.org/entity/Q77610708,Joan Heemskerk,17278
http://www.wikidata.org/entity/Q54595690,Erwin Driessens,17266
http://www.wikidata.org/entity/Q1674893,Istvan Kantor,44
http://www.wikidata.org/entity/Q6143933,James T. Hong,17265
http://www.wikidata.org/entity/Q55217881,Dana Atchley,14003
http://www.wikidata.org/entity/Q29554149,Jules van Hulst,17282
http://www.wikidata.org/entity/Q106916369,Neva Lukic,17285
http://www.wikidata.org/entity/Q2693939,Lernert Engelberts,17270
http://www.wikidata.org/entity/Q19958946,Jacoba Bedeaux,17257
http://www.wikidata.org/entity/Q106314389,Tjarda Sixma,2043
http://www.wikidata.org/entity/Q24188932,Piet Dirkx,6482
http://www.wikidata.org/entity/Q52484325,Pauline Curnier Jardin,17102
http://www.wikidata.org/entity/Q89148575,Persijn Broersen,9312
http://www.wikidata.org/entity/Q89148610,Margit Lukács,9834
http://www.wikidata.org/entity/Q73413127,Sander Plug,17271
http://www.wikidata.org/entity/Q55219550,Tomiyo Sasaki,5445
http://www.wikidata.org/entity/Q3152779,Marieke van der Lippe,17137
http://www.wikidata.org/entity/Q14538300,Jan Świdziński,3817
http://www.wikidata.org/entity/Q106890958,Martijn Comes,15532
http://www.wikidata.org/entity/Q106916507,Sjoerd ter Borg,17259
http://www.wikidata.org/entity/Q106916739,Yin-Ju Chen,17264
http://www.wikidata.org/entity/Q106916489,Mark Jan van Tellingen,17260
http://www.wikidata.org/entity/Q1515133,Gert-Jan Prins,13480
http://www.wikidata.org/entity/Q47538350,Lieve Prins,17110
http://www.wikidata.org/entity/Q52186411,Ronny Heiremans,17280
http://www.wikidata.org/entity/Q99510194,Dirk Larsen,17295
http://www.wikidata.org/entity/Q19875029,Jane Pollard,17273
http://www.wikidata.org/entity/Q19874987,Iain Forsyth,17272
http://www.wikidata.org/entity/Q106916553,lizvlx,17294
http://www.wikidata.org/entity/Q106916830,Quirine Racké,17289
http://www.wikidata.org/entity/Q699736,Ilya Kabakov,16315
http://www.wikidata.org/entity/Q96949974,Dirk Paesmans,17279
http://www.wikidata.org/entity/Q2013765,Esther Rots,17290
http://www.wikidata.org/entity/Q29552447,Witte van Hulzen,17262
http://www.wikidata.org/entity/Q110541080,Mark IJzerman & Sébastien Robert,17208
http://www.wikidata.org/entity/Q110541079,Nye Thompson & UBERMORGEN.COM,17187
http://www.wikidata.org/entity/Q53097677,René Bosma,4830
http://www.wikidata.org/entity/Q109624504,Florian Schuller,3829
http://www.wikidata.org/entity/Q25189280,Karen Murphy,17287
http://www.wikidata.org/entity/Q106915572,Randy Gledhill,17276
http://www.wikidata.org/entity/Q106916620,Fredie Beckmans,17255
http://www.wikidata.org/entity/Q2417994,Madelon Hooykaas,17178
http://www.wikidata.org/entity/Q3417276,Rafaël Rozendaal,14315
http://www.wikidata.org/entity/Q64853095,Alban Muja,13992
http://www.wikidata.org/entity/Q11731260,Józef Robakowski,4223
http://www.wikidata.org/entity/Q29552452,Sander Breure,17261
http://www.wikidata.org/entity/Q19703612,Zsigmond Károlyi,3810
